"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"118","Li-Lac Chocolates","40 8th Ave, New York, NY 10014, USA","li-lacchocolates.com","PXQW+69 New York, USA","4.6","(60)","https://www.google.com/maps/place/Li-Lac+Chocolates/@40.7431712,-74.0930644,10z/data=!3m1!5s0x89c259957c122df3:0x6240f16ea7954040!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259957c0ea001:0x42f3b318cbaeb70c!8m2!3d40.7380492!4d-74.0040281?hl=en",
"117","Queens Spy Shop","98-11 Astoria Blvd, East Elmhurst, NY 11369, USA","","Q46H+XJ East Elmhurst, Queens, NY, USA","4.5","(66)","https://www.google.com/maps/place/Queens+Spy+Shop/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25f9421ac0063:0xb19dca7e8044565b!8m2!3d40.762495!4d-73.8709208?hl=en",
"116","Janovic Paint & Decorating Center","159 W 72nd St, New York, NY 10023, USA","janovic.com","Q2H9+9P New York, USA","4.7","(37)","https://www.google.com/maps/place/Janovic+Paint+%26+Decorating+Center/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2588a3770699f:0xcdd9aa94ac190e00!8m2!3d40.7784079!4d-73.9807361?hl=en",
"115","Montasy Comics NYC","431 5th Ave, New York, NY 10016, USA","montasycomicsnyc.com","Q229+F4 New York, USA","4.3","(315)","https://www.google.com/maps/place/Montasy+Comics+NYC/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25900bcded29b:0x6bb81a2bf487e539!8m2!3d40.7511281!4d-73.9822234?hl=en",
"114","OddFellows Ice Cream Co. The Parlor","175 Kent Ave, Brooklyn, NY 11249, USA","oddfellowsnyc.com","P29P+6G Brooklyn, New York, USA","4.6","(564)","https://www.google.com/maps/place/OddFellows+Ice+Cream+Co.+The+Parlor/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25966c982b585:0x3ff404e0f9fb1690!8m2!3d40.7181163!4d-73.963724?hl=en",
"113","Sherry-Lehmann Wine & Spirits","505 Park Ave, New York, NY 10022, USA","sherry-lehmann.com","Q27J+57 New York, USA","4.1","(104)","https://www.google.com/maps/place/Sherry-Lehmann+Wine+%26+Spirits/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258e5624321d1:0xc364f68a5f92d483!8m2!3d40.7629516!4d-73.9692965?hl=en",
"112","Walgreens Pharmacy","145 4th Ave, New York, NY 10003, USA","walgreens.com","P2M6+J4 New York, USA","3.2","(10)","https://www.google.com/maps/place/Walgreens+Pharmacy/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25998d792bd19:0x7a41c187de92f697!8m2!3d40.7340306!4d-73.9896573?hl=en",
"111","Giorgio Armani Donna New York Bloomingdale's","Bloomingdale's, 160 E 60th St, New York, NY 10022, USA","armani.com","Q26M+X5 New York, USA","","","https://www.google.com/maps/place/Giorgio+Armani+Donna+New+York+Bloomingdale's/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259716899a3a1:0x669a40c3ba4f0934!8m2!3d40.76245!4d-73.967055?hl=en",
"110","Grande Central Showroom","19 Bond St, New York, NY 10012, USA","centralplumbingspec.com","P2G4+G9 New York, USA","4.3","(6)","https://www.google.com/maps/place/Grande+Central+Showroom/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259855aa5018d:0x2020df0cd2104f85!8m2!3d40.7263739!4d-73.9940788?hl=en",
"109","The Device Shop - Fix My iPhone NYC","1460 Broadway Fl 5, New York, NY 10036, USA","thedeviceshop.com","Q237+XG New York, USA","4.9","(168)","https://www.google.com/maps/place/The+Device+Shop+-+Fix+My+iPhone+NYC/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25854e40064d5:0x6781f5bfb224d433!8m2!3d40.754933!4d-73.9861892?hl=en",
"108","Ample Hills Creamery","600 11th Ave, New York, NY 10036, USA","amplehills.com","Q263+V7 New York, USA","4.5","(177)","https://www.google.com/maps/place/Ample+Hills+Creamery/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2584e70dbc1fb:0x18a884357927ea50!8m2!3d40.762239!4d-73.9968224?hl=en",
"107","Gregorys Coffee","485 Lexington Ave, New York, NY 10017, USA","gregoryscoffee.com","Q23G+PH New York, USA","4.1","(42)","https://www.google.com/maps/place/Gregorys+Coffee/@40.7431712,-74.0930644,10z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258fd7be8c9e9:0xe360efaf299ae6ad!8m2!3d40.7542603!4d-73.973587?hl=en",
"106","Reformation","39 Bond St, New York, NY 10012, USA","thereformation.com","P2G4+CJ New York, USA","4.1","(33)","https://www.google.com/maps/place/Reformation/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2598547356833:0xb664b44771f72dcc!8m2!3d40.7260013!4d-73.9933826?hl=en",
"105","Juice Press","1474 3rd Ave, New York, NY 10028, USA","juicepress.com","Q2GV+VR New York, USA","4.2","(22)","https://www.google.com/maps/place/Juice+Press/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258bc40b28f0f:0x16837f41fe81721e!8m2!3d40.7771783!4d-73.9554199?hl=en",
"104","Emporio Armani Uomo Hackensack Bloomingdale's","Bloomingdale's, 400 Hackensack Ave, Hackensack, NJ 07601, USA","armani.com","WX68+8P Hackensack, New Jersey, USA","","","https://www.google.com/maps/place/Emporio+Armani+Uomo+Hackensack+Bloomingdale's/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2fb6ce6b8b763:0x4634f7c3d7a09e28!8m2!3d40.910774!4d-74.033155?hl=en",
"103","Ulta Beauty","188 East 86th St, New York, NY 10028, USA","ulta.com","Q2HW+G6 New York, USA","4.3","(681)","https://www.google.com/maps/place/Ulta+Beauty/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258bc8ff00767:0x140caa9d06b3c18d!8m2!3d40.7787776!4d-73.9543943?hl=en",
"102","Ample Hills Creamery","34-02 30th Ave, Astoria, NY 11103, USA","amplehills.com","Q38J+6C Astoria, Queens, NY, USA","4.6","(299)","https://www.google.com/maps/place/Ample+Hills+Creamery/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25f38a8f05555:0xdf5c94193e166126!8m2!3d40.7655586!4d-73.9189549?hl=en",
"101","Turnbull & Asser","50 E 57th St, New York, NY 10022, USA","turnbullandasser.com","Q26H+MC New York, USA","4.6","(16)","https://www.google.com/maps/place/Turnbull+%26+Asser/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258facee4c9d3:0xa9f8c2a8150b53ee!8m2!3d40.761703!4d-73.971439?hl=en",
"100","Barnes & Noble","555 5th Ave, New York, NY 10017, USA","stores.barnesandnoble.com","Q24C+7F New York, USA","4.5","(4,538)","https://www.google.com/maps/place/Barnes+%26+Noble/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258fe47c5cc17:0x5eb8d533d94f78ff!8m2!3d40.7556907!4d-73.9788528?hl=en",
"99","Li-Lac Chocolates (Greenwich Village)","162 Bleecker St, New York, NY 10012, USA","li-lacchocolates.com","PXHX+CV New York, USA","4.6","(27)","https://www.google.com/maps/place/Li-Lac+Chocolates+(Greenwich+Village)/@41.025056,-73.8959827,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25991f0bfbc39:0x36e1f1cb99985892!8m2!3d40.7285177!4d-74.0002544?hl=en",
"98","Billy Reid","54 Bond St #2, New York, NY 10012, USA","billyreid.com","P2G5+84 New York, USA","4.5","(23)","https://www.google.com/maps/place/Billy+Reid/@41.025056,-73.8959827,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259852355d963:0x89459c70267136bd!8m2!3d40.7258212!4d-73.9922291?hl=en",
"97","Janovic Paint & Decorating Center","215 7th Ave, New York, NY 10011, USA","janovic.com","P2V3+CP New York, USA","4.4","(75)","https://www.google.com/maps/place/Janovic+Paint+%26+Decorating+Center/@41.025056,-73.8959827,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259bb395c661b:0xd25ddf680f046383!8m2!3d40.743592!4d-73.995717?hl=en",
"96","Emporio Armani Uomo White Plains Bloomingdale's","Bloomingdale's, 175 Bloomingdale Rd, White Plains, NY 10605, USA","armani.com","26GV+2J White Plains, New York, USA","","","https://www.google.com/maps/place/Emporio+Armani+Uomo+White+Plains+Bloomingdale's/@41.025056,-73.8959827,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c295c26d4c6c1b:0xecbfb626950a2532!8m2!3d41.025056!4d-73.755907?hl=en",
"95","","","","","","","https://www.google.com/maps/place/Bond+No.+9,+897+Madison+Ave,+New+York,+NY+10021,+USA/@40.8753539,-74.0346171,11z/data=!4m6!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m1!1s0x89c258eb56727771:0xd9e963ec80601ad6?hl=en",
"94","Michaels","808 Columbus Ave, New York, NY 10025, USA","locations.michaels.com","Q2VM+H5 New York, USA","4.4","(1,172)","https://www.google.com/maps/place/Michaels/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2f6271671a6fb:0x78ba6c45f485ceb8!8m2!3d40.7939667!4d-73.9671163?hl=en",
"93","Goodwill Industries Store & Donation Center","44 W 8th St, New York, NY 10011, USA","goodwillnynj.org","P2M2+6H New York, USA","4.2","(141)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25996cfce5fc7:0xb60808ed822ffbed!8m2!3d40.7330742!4d-73.9986203?hl=en",
"92","OMG Jeans","217 7th Ave, New York, NY 10011, USA","omgjeans.com","P2V3+FP New York, USA","4.2","(76)","https://www.google.com/maps/place/OMG+Jeans/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259bb3bc62c5b:0xd0dcd729e59a4754!8m2!3d40.743688!4d-73.995667?hl=en",
"91","Blick Art Materials","1-5 Bond St, New York, NY 10012, USA","dickblick.com","P2G4+M3 New York, USA","4.5","(476)","https://www.google.com/maps/place/Blick+Art+Materials/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25985544abcc9:0x236f87aa1a895a4!8m2!3d40.7266681!4d-73.9947577?hl=en",
"90","Aum Shanti Bookshop & Tarot Card Readings","230 E 14th St, New York, NY 10003, USA","aumshantibookshop.com","P2M7+2H New York, USA","4.4","(51)","https://www.google.com/maps/place/Aum+Shanti+Bookshop+%26+Tarot+Card+Readings/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2599ee31e95b7:0x2bd91bfe39d2780f!8m2!3d40.732544!4d-73.986056?hl=en",
"89","Goodwill Industries Store & Donation Center","512 W 181st St, New York, NY 10033, USA","goodwillnynj.org","R3X9+97 New York, USA","3.8","(148)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2f41f3af929c3:0xfdd551babda7ec54!8m2!3d40.8484191!4d-73.9318636?hl=en",
"88","Walgreens","298 1st Avenue, New York, NY 10009, USA","walgreens.com","P2M9+7P New York, USA","3.4","(29)","https://www.google.com/maps/place/Walgreens/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259750de6b091:0xa2a7dcc8e6440a90!8m2!3d40.7332263!4d-73.980689?hl=en",
"87","Walgreens","145 4th Ave, New York, NY 10003, USA","walgreens.com","P2M6+J5 New York, USA","3.4","(56)","https://www.google.com/maps/place/Walgreens/@40.8753539,-74.0346171,11z/data=!4m9!1m3!2m2!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25998d87e71a3:0xfb0c1e969a883dbb!8m2!3d40.7340759!4d-73.9895051?hl=en",
"86","Gristede's Foods","4037 BWAY, W 170th St, New York, NY 1003, USA","gristedessupermarkets.com","R3R6+W6 New York, USA","3.3","(208)","https://www.google.com/maps/place/Gristede's+Foods/@40.842358,-73.9482256,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f69c2937ed6b:0xba3e06d0baaa6ae6!8m2!3d40.842358!4d-73.9394709?hl=en",
"85","Perfumania","8000 Mall Walk, Yonkers, NY 10704, USA","perfumania.com","W4HW+93 Yonkers, New York, USA","4.6","(29)","https://www.google.com/maps/place/Perfumania/@40.9117116,-73.8539922,15z/data=!3m1!5s0x89c2f2a5e565e123:0x7edf0a3a3c23ec15!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2a5b7d4721b:0x6139a6fd8c48e280!8m2!3d40.9284094!4d-73.8548513?hl=en",
"84","Fairway Market Pelham Wine & Spirits","847-A Pelham Pkwy, Pelham, NY 10803, USA","fairwaywines.com","V5RH+MP Pelham Manor, Pelham, NY, USA","4.5","(69)","https://www.google.com/maps/place/Fairway+Market+Pelham+Wine+%26+Spirits/@40.7370251,-74.0041039,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d2052010e11:0xe9ed06a7da701499!8m2!3d40.8916677!4d-73.8206723?hl=en",
"83","Alfa Medical","14 Bond St, Great Neck, NY 11021, USA","alfa-medical.com","Q7QC+HV Great Neck Plaza, North Hempstead, NY, USA","3.0","(2)","https://www.google.com/maps/place/Alfa+Medical/@40.7370251,-74.0041039,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28999b7d30d53:0x3a2a5d88892d6cd3!8m2!3d40.7889234!4d-73.7277513?hl=en",
"82","Wigs and Plus","37 W 14th St, New York, NY 10011, USA","123wigs.com","P2P3+RV New York, USA","4.0","(147)","https://www.google.com/maps/place/Wigs+and+Plus/@40.7370251,-74.0041039,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c25997e1f81d73:0x2c68c47378e52c26!8m2!3d40.7370251!4d-73.9953492?hl=en",
"81","Hilti Store","656 Central Park Ave, Yonkers, NY 10704, USA","us.hilti.com","W4FR+67 Yonkers, New York, USA","4.6","(14)","https://www.google.com/maps/place/Hilti+Store/@40.9117116,-73.8539922,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2bb7ccaf905:0x8f423c3ae59f0102!8m2!3d40.9230061!4d-73.8592828?hl=en",
"80","Cross County Shopping","8000 Mall Walk, Yonkers, NY 10704, USA","crosscountycenter.com","W4HV+2M Yonkers, New York, USA","4.4","(10,061)","https://www.google.com/maps/place/Cross+County+Shopping/@40.9276239,-73.8646028,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2af7c9f25af:0xf63f62d7682e5eae!8m2!3d40.9276239!4d-73.8558481?hl=en",
"79","Duane Reade","1 E Kingsbridge Rd, The Bronx, NY 10468, USA","walgreens.com","V493+26 The Bronx, New York, USA","3.0","(49)","https://www.google.com/maps/place/Duane+Reade/@40.8675399,-73.9057387,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f38444022099:0x7085d43e1e97eac5!8m2!3d40.8675399!4d-73.896984?hl=en",
"78","T.J. Maxx","600 E Sandford Blvd, Mt Vernon, NY 10550, USA","tjmaxx.com","W52J+PR Mt Vernon, Pelham, NY, USA","4.1","(167)","https://www.google.com/maps/place/T.J.+Maxx/@40.9167677,-73.7871626,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d1647ff4ef3:0x40ffb986d1a15f96!8m2!3d40.901793!4d-73.817999?hl=en",
"77","Goodwill Industries Store & Donation Center","28 Joyce Rd, New Rochelle, NY 10801, USA","goodwillnynj.org","W68C+PJ New Rochelle, New York, USA","3.8","(100)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.9167677,-73.7871626,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d8eeb0fa349:0x972ca1fabe9c40a0!8m2!3d40.9167677!4d-73.7784079?hl=en",
"76","East Coast Auto Repair Shop","215 S 11th Ave, Mt Vernon, NY 10550, USA","","W564+R6 Mt Vernon, Pelham, NY, USA","5.0","(4)","https://www.google.com/maps/place/East+Coast+Auto+Repair+Shop/@40.912055,-73.8531537,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2cb074c2679:0x31b8815edb0a8057!8m2!3d40.912055!4d-73.844399?hl=en",
"75","Duane Reade","678 McLean Ave, Yonkers, NY 10704, USA","walgreens.com","W45F+HQ Yonkers, New York, USA","3.6","(11)","https://www.google.com/maps/place/Duane+Reade/@40.9004824,-73.8267007,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2efe43a3357:0xb90144340a250c66!8m2!3d40.9089749!4d-73.875501?hl=en",
"74","Bed Bath & Beyond","500 E Sandford Blvd, Mt Vernon, NY 10550, USA","stores.bedbathandbeyond.com","W52J+5R Mt Vernon, Pelham, NY, USA","4.4","(511)","https://www.google.com/maps/place/Bed+Bath+%26+Beyond/@40.9004824,-73.8267007,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d1630b4761f:0x2e6f7196077cf5c5!8m2!3d40.9004824!4d-73.817946?hl=en",
"73","Foot Locker","52 S 4th Ave, Mt Vernon, NY 10550, USA","stores.footlocker.com","W557+X8 Mt Vernon, Pelham, NY, USA","3.7","(64)","https://www.google.com/maps/place/Foot+Locker/@40.9117116,-73.8539922,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d34140aece3:0x671967b275394ee6!8m2!3d40.909946!4d-73.836671?hl=en",
"72","Petco","500 E Sandford Blvd, Mt Vernon, NY 10550, USA","stores.petco.com","W52J+5J Mt Vernon, Pelham, NY, USA","4.1","(279)","https://www.google.com/maps/place/Petco/@40.9104575,-73.8329689,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d1647ff4ef3:0x384c5a9fd9f15da0!8m2!3d40.9004856!4d-73.8184817?hl=en",
"71","Pyramid America","1 Haven Ave, Mt Vernon, NY 10553, USA","pyramidamerica.com","W56G+58 Mt Vernon, Pelham, NY, USA","4.0","(1)","https://www.google.com/maps/place/Pyramid+America/@40.9117116,-73.8539922,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d3f59f8e813:0xdc30cf1bbfa228e0!8m2!3d40.9104575!4d-73.8242142?hl=en",
"70","31 South St LLC","31 South St, Mt Vernon, NY 10550, USA","","W552+62 Mt Vernon, Pelham, NY, USA","4.6","(10)","https://www.google.com/maps/place/31+South+St+LLC/@40.9117116,-73.8539922,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2ced9799fbf:0x9c2441d99c408503!8m2!3d40.9080522!4d-73.8499009?hl=en",
"69","Consolidated Plumbing Supply","121 Stevens Ave, Mt Vernon, NY 10550, USA","consolidatedplumbingsupply.com","W565+GR Mt Vernon, Pelham, NY, USA","4.6","(49)","https://www.google.com/maps/place/Consolidated+Plumbing+Supply/@40.9117116,-73.8539922,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d35408622f3:0x2186b7b1ab221883!8m2!3d40.9113294!4d-73.8403751?hl=en",
"68","Surgical Auto Repair","40 N MacQuesten Pkwy, Mt Vernon, NY 10550, USA","surgicalautorepair.com","W572+MM Mt Vernon, Pelham, NY, USA","4.6","(61)","https://www.google.com/maps/place/Surgical+Auto+Repair/@40.9117116,-73.8539922,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2b60f541c4d:0xaf900c5e4c34bf78!8m2!3d40.9141555!4d-73.8482511?hl=en",
"67","Bronx River Bicycle Works","27 Mt Vernon Ave, Mt Vernon, NY 10550, USA","bronxriverbicycleworks.com","W563+FX Mt Vernon, Pelham, NY, USA","4.2","(76)","https://www.google.com/maps/place/Bronx+River+Bicycle+Works/@40.9117116,-73.8539922,15z/data=!4m8!1m2!2m1!1sshops+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2ca570e87f1:0x937835f1e0f5c9d7!8m2!3d40.911245!4d-73.845057?hl=en",
"66","OMG Jeans","542 Broadway, New York, NY 10012, USA","omgjeans.com","P2F2+8P New York, USA","3.9","(30)","https://www.google.com/maps/place/OMG+Jeans/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25991b85b38b1:0xd2bc8ffbfb7e0120!8m2!3d40.723348!4d-73.998197?hl=en",
"65","OMG Jeans","678 Broadway, New York, NY 10012, USA","omgjeans.com","P2H4+23 New York, USA","3.7","(51)","https://www.google.com/maps/place/OMG+Jeans/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2599aa98faab1:0x27708a7481dd6924!8m2!3d40.72752!4d-73.994781?hl=en",
"64","Union Market","402-404 7th Ave, Brooklyn, NY 11215, USA","unionmarket.com","M278+VG Brooklyn, New York, USA","4.2","(212)","https://www.google.com/maps/place/Union+Market/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25baa0865c299:0x13b7a51a508c3374!8m2!3d40.6647369!4d-73.9836606?hl=en",
"63","UGG","79 Mercer St, New York, NY 10012, USA","ugg.com","PXFX+5R New York, USA","3.5","(177)","https://www.google.com/maps/place/UGG/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259895487b545:0xfe2fa652db1ad63a!8m2!3d40.722876!4d-74.0003803?hl=en",
"62","SHOWFIELDS","11 Bond St, New York, NY 10012, USA","showfields.com","P2G4+H6 New York, USA","4.9","(29)","https://www.google.com/maps/place/SHOWFIELDS/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259db5384dce9:0x7f72a0b694ec4264!8m2!3d40.7264736!4d-73.9944466?hl=en",
"61","Tannen's Magic","45 W 34th St #608, New York, NY 10001, USA","tannens.com","P2X7+V6 New York, USA","4.7","(168)","https://www.google.com/maps/place/Tannen's+Magic/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259a96b86a719:0xcf16fadd197d293e!8m2!3d40.7497331!4d-73.9869243?hl=en",
"60","Indique Virgin Hair Extensions","65 Bond St, Brooklyn, NY 11217, USA","indiquehair.com","M2Q8+49 Brooklyn, New York, USA","4.3","(19)","https://www.google.com/maps/place/Indique+Virgin+Hair+Extensions/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25a4d3b869533:0x4e9e94998b5c0f71!8m2!3d40.6877669!4d-73.9841009?hl=en",
"59","Madewell","486 Broadway, New York, NY 10013, USA","stores.madewell.com","P2C2+J4 New York, USA","4.4","(127)","https://www.google.com/maps/place/Madewell/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2598968107b9d:0xb990d9a80169b2dd!8m2!3d40.7215569!4d-73.9997121?hl=en",
"58","John Fluevog Shoes","250 Mulberry St, New York, NY 10012, USA","fluevog.com","P2F3+7P New York, USA","4.8","(55)","https://www.google.com/maps/place/John+Fluevog+Shoes/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2598f4453c07b:0xefe8b5941b432cf6!8m2!3d40.7231985!4d-73.9956905?hl=en",
